timestamp,global_step,epoch,train_loss,train_ppl,lr,lr_t1,lr_t2,lr_t3,grad_norm,cuda_mem_gb,cuda_peak_gb,steps_per_sec,elapsed_sec,eta_sec
2026-04-22 13:33:13,253,1,3.187500,24.2278,2.177e-05,2.177e-05,3.629e-05,1.451e-05,57.3736,2.43,13.55,0.00,86300.5,1746477.2
2026-04-22 13:36:13,254,1,3.218750,24.9969,2.186e-05,2.186e-05,3.643e-05,1.457e-05,52.7838,2.43,13.55,0.01,86481.1,1742900.9
2026-04-22 13:39:59,255,1,3.328125,27.8860,2.194e-05,2.194e-05,3.657e-05,1.463e-05,154.2958,2.43,13.55,0.00,86706.8,1740257.5
2026-04-22 13:44:58,256,1,3.343750,28.3251,2.203e-05,2.203e-05,3.671e-05,1.469e-05,136.1667,2.43,13.55,0.00,87005.5,1739090.4
2026-04-22 13:51:00,257,1,3.250000,25.7903,2.211e-05,2.211e-05,3.686e-05,1.474e-05,80.3302,2.43,13.55,0.00,87368.0,1739200.5
2026-04-22 13:56:43,258,1,3.453125,31.5990,2.220e-05,2.220e-05,3.700e-05,1.480e-05,68.8055,2.43,13.55,0.00,87710.5,1738912.3
2026-04-22 14:10:16,259,1,3.265625,26.1965,2.229e-05,2.229e-05,3.714e-05,1.486e-05,107.0235,2.43,13.55,0.00,88524.3,1747928.0
2026-04-22 14:36:52,260,1,3.234375,25.3905,2.237e-05,2.237e-05,3.729e-05,1.491e-05,55.8675,2.43,13.55,0.00,90119.6,1772237.1
2026-04-22 14:58:47,261,1,3.312500,27.4537,2.246e-05,2.246e-05,3.743e-05,1.497e-05,95.7339,2.43,11.47,0.00,90346.0,1769536.0
2026-04-22 15:02:13,262,1,3.734375,41.8619,2.254e-05,2.254e-05,3.757e-05,1.503e-05,60.7956,2.43,11.47,0.00,90552.7,1766469.4
2026-04-22 15:06:51,263,1,3.562500,35.2512,2.263e-05,2.263e-05,3.771e-05,1.509e-05,81.9269,2.43,12.66,0.00,90830.4,1764803.2
2026-04-22 15:11:09,264,1,3.156250,23.4824,2.271e-05,2.271e-05,3.786e-05,1.514e-05,64.6563,2.43,12.66,0.00,91088.7,1762772.6
2026-04-22 15:16:40,265,1,3.359375,28.7712,2.280e-05,2.280e-05,3.800e-05,1.520e-05,51.9468,2.43,12.66,0.00,91419.6,1762155.7
2026-04-22 15:19:49,266,1,3.296875,27.0280,2.289e-05,2.289e-05,3.814e-05,1.526e-05,91.1807,2.43,12.66,0.01,91608.2,1758808.5
2026-04-22 15:23:30,267,1,3.234375,25.3905,2.297e-05,2.297e-05,3.829e-05,1.531e-05,165.5883,2.43,12.66,0.00,91829.5,1756110.4
2026-04-22 15:27:10,268,1,3.296875,27.0280,2.306e-05,2.306e-05,3.843e-05,1.537e-05,68.0079,2.43,12.66,0.00,92048.9,1753394.7
2026-04-22 15:31:19,269,1,3.578125,35.8063,2.314e-05,2.314e-05,3.857e-05,1.543e-05,83.6969,2.43,12.66,0.00,92298.2,1751264.1
2026-04-22 15:35:45,270,1,3.343750,28.3251,2.323e-05,2.323e-05,3.871e-05,1.549e-05,82.8455,2.43,12.66,0.00,92564.6,1749470.7
2026-04-22 15:38:20,271,1,3.140625,23.1183,2.331e-05,2.331e-05,3.886e-05,1.554e-05,75.0944,2.43,12.66,0.01,92719.2,1745583.7
2026-04-22 15:44:24,272,1,3.312500,27.4537,2.340e-05,2.340e-05,3.900e-05,1.560e-05,125.5272,2.43,12.99,0.00,93083.0,1745648.7
2026-04-22 15:48:28,273,1,3.062500,21.3809,2.349e-05,2.349e-05,3.914e-05,1.566e-05,65.8604,2.43,12.99,0.00,93327.5,1743480.6
2026-04-22 15:50:41,274,1,3.093750,22.0596,2.357e-05,2.357e-05,3.929e-05,1.571e-05,57.4820,2.43,12.99,0.01,93460.7,1739256.4
2026-04-22 15:53:35,275,1,3.453125,31.5990,2.366e-05,2.366e-05,3.943e-05,1.577e-05,46.8505,2.43,12.99,0.01,93634.3,1735810.2
2026-04-22 15:56:02,276,1,3.250000,25.7903,2.374e-05,2.374e-05,3.957e-05,1.583e-05,57.5296,2.43,12.99,0.01,93781.7,1731902.9
2026-04-22 15:59:01,277,1,3.156250,23.4824,2.383e-05,2.383e-05,3.971e-05,1.589e-05,89.0626,2.43,12.99,0.01,93960.4,1728599.3
2026-04-22 16:03:21,278,1,3.281250,26.6090,2.391e-05,2.391e-05,3.986e-05,1.594e-05,48.7495,2.43,12.99,0.00,94219.9,1726799.5
2026-04-22 16:06:07,279,1,3.296875,27.0280,2.400e-05,2.400e-05,4.000e-05,1.600e-05,44.3114,2.43,12.99,0.01,94386.7,1723318.3
2026-04-22 16:17:21,280,1,3.343750,28.3251,2.409e-05,2.409e-05,4.014e-05,1.606e-05,61.2396,2.43,12.99,0.00,95060.0,1729072.9
2026-04-22 16:25:36,281,1,3.609375,36.9430,2.417e-05,2.417e-05,4.029e-05,1.611e-05,79.5648,2.43,12.99,0.00,95555.3,1731557.9
2026-04-22 16:29:15,282,1,3.000000,20.0855,2.426e-05,2.426e-05,4.043e-05,1.617e-05,45.0791,2.43,12.99,0.00,95774.1,1729027.4
2026-04-22 16:39:14,283,1,3.484375,32.6020,2.434e-05,2.434e-05,4.057e-05,1.623e-05,56.5065,2.43,12.99,0.00,96372.9,1733350.7
2026-04-22 16:44:44,284,1,3.250000,25.7903,2.443e-05,2.443e-05,4.071e-05,1.629e-05,86.7522,2.43,12.99,0.00,96703.5,1732830.6
2026-04-22 16:53:07,285,1,3.421875,30.6268,2.451e-05,2.451e-05,4.086e-05,1.634e-05,40.9781,2.43,12.99,0.00,97206.6,1735394.1
2026-04-22 17:00:24,286,1,3.265625,26.1965,2.460e-05,2.460e-05,4.100e-05,1.640e-05,68.0139,2.43,12.99,0.00,97643.6,1736759.4
2026-04-22 17:07:03,287,1,3.375000,29.2243,2.469e-05,2.469e-05,4.114e-05,1.646e-05,51.4241,2.43,12.99,0.00,98042.6,1737438.4
2026-04-22 17:10:55,288,1,3.343750,28.3251,2.477e-05,2.477e-05,4.129e-05,1.651e-05,45.6958,2.43,12.99,0.00,98274.2,1735154.1
2026-04-22 17:17:09,289,1,3.109375,22.4070,2.486e-05,2.486e-05,4.143e-05,1.657e-05,34.2659,2.43,12.99,0.00,98648.5,1735395.2
2026-04-22 17:23:44,290,1,3.218750,24.9969,2.494e-05,2.494e-05,4.157e-05,1.663e-05,32.5823,2.43,12.99,0.00,99043.1,1735987.3
2026-04-22 17:29:27,291,1,3.062500,21.3809,2.503e-05,2.503e-05,4.171e-05,1.669e-05,169.7267,2.43,12.99,0.00,99386.5,1735676.9
2026-04-22 17:33:57,292,1,3.625000,37.5247,2.511e-05,2.511e-05,4.186e-05,1.674e-05,31.8249,2.43,12.99,0.00,99656.2,1734085.6
2026-04-22 17:38:03,293,1,3.515625,33.6369,2.520e-05,2.520e-05,4.200e-05,1.680e-05,33.5471,2.43,12.99,0.00,99902.4,1732096.0
2026-04-22 17:45:12,294,1,3.375000,29.2243,2.529e-05,2.529e-05,4.214e-05,1.686e-05,50.4862,2.43,12.99,0.00,100331.4,1733275.6
2026-04-22 17:53:25,295,1,3.328125,27.8860,2.537e-05,2.537e-05,4.229e-05,1.691e-05,21.2904,2.43,12.99,0.00,100823.8,1735535.9
2026-04-22 17:57:01,296,1,3.343750,28.3251,2.546e-05,2.546e-05,4.243e-05,1.697e-05,26.4215,2.43,12.99,0.00,101040.5,1733050.0
2026-04-22 18:01:42,297,1,3.484375,32.6020,2.554e-05,2.554e-05,4.257e-05,1.703e-05,30.7805,2.43,12.99,0.00,101321.1,1731669.7
2026-04-22 18:06:54,298,1,3.312500,27.4537,2.563e-05,2.563e-05,4.271e-05,1.709e-05,40.8891,2.43,12.99,0.00,101633.1,1730832.9
2026-04-22 18:14:29,299,1,3.187500,24.2278,2.571e-05,2.571e-05,4.286e-05,1.714e-05,33.2186,2.43,12.99,0.00,102088.1,1732424.1
2026-04-22 18:18:27,300,1,3.375000,29.2243,2.580e-05,2.580e-05,4.300e-05,1.720e-05,24.5936,2.43,12.99,0.00,102326.5,1730340.8
2026-04-22 18:22:04,301,1,3.593750,36.3702,2.589e-05,2.589e-05,4.314e-05,1.726e-05,39.5821,2.43,12.99,0.00,102543.5,1727908.3
2026-04-22 18:24:47,302,1,3.125000,22.7599,2.597e-05,2.597e-05,4.329e-05,1.731e-05,37.6839,2.43,12.99,0.01,102706.6,1724586.0
2026-04-22 18:32:05,303,1,3.359375,28.7712,2.606e-05,2.606e-05,4.343e-05,1.737e-05,31.0251,2.43,12.99,0.00,103144.6,1725884.3
2026-04-22 18:35:36,304,1,3.046875,21.0495,2.614e-05,2.614e-05,4.357e-05,1.743e-05,32.6909,2.43,12.99,0.00,103355.0,1723376.7
2026-04-22 18:38:08,305,1,3.093750,22.0596,2.623e-05,2.623e-05,4.371e-05,1.749e-05,35.2504,2.43,12.99,0.01,103507.6,1719922.6
2026-04-22 18:40:59,306,1,3.421875,30.6268,2.631e-05,2.631e-05,4.386e-05,1.754e-05,40.1674,2.43,12.99,0.01,103677.9,1716784.1
2026-04-22 18:45:58,307,1,3.281250,26.6090,2.640e-05,2.640e-05,4.400e-05,1.760e-05,33.5444,2.43,12.99,0.00,103977.6,1715799.6
2026-04-22 18:59:58,308,1,3.281250,26.6090,2.649e-05,2.649e-05,4.414e-05,1.766e-05,49.8614,2.43,12.99,0.00,104816.9,1723694.1
2026-04-22 19:03:09,309,1,3.000000,20.0855,2.657e-05,2.657e-05,4.429e-05,1.771e-05,41.2353,2.43,12.99,0.01,105008.5,1720915.8
2026-04-22 19:06:12,310,1,3.109375,22.4070,2.666e-05,2.666e-05,4.443e-05,1.777e-05,72.3478,2.43,12.99,0.01,105191.0,1718006.2
2026-04-22 19:10:08,311,1,3.312500,27.4537,2.674e-05,2.674e-05,4.457e-05,1.783e-05,39.5016,2.43,12.99,0.00,105427.5,1715994.0
2026-04-22 19:15:10,312,1,3.328125,27.8860,2.683e-05,2.683e-05,4.471e-05,1.789e-05,42.1673,2.43,13.17,0.00,105728.9,1715045.1
2026-04-22 19:19:57,313,1,3.125000,22.7599,2.691e-05,2.691e-05,4.486e-05,1.794e-05,29.2997,2.43,13.17,0.00,106015.9,1713867.9
2026-04-22 19:33:14,314,1,2.937500,18.8686,2.700e-05,2.700e-05,4.500e-05,1.800e-05,64.0398,2.43,13.17,0.00,106813.4,1720920.2
2026-04-22 19:47:34,315,1,3.234375,25.3905,2.709e-05,2.709e-05,4.514e-05,1.806e-05,58.7462,2.43,13.17,0.00,107673.1,1728921.8
2026-04-22 19:50:46,316,1,3.203125,24.6093,2.717e-05,2.717e-05,4.529e-05,1.811e-05,65.8987,2.43,13.17,0.01,107865.1,1726183.6
2026-04-22 19:53:51,317,1,3.125000,22.7599,2.726e-05,2.726e-05,4.543e-05,1.817e-05,39.7654,2.43,13.17,0.01,108050.6,1723355.8
2026-04-22 19:56:41,318,1,3.312500,27.4537,2.734e-05,2.734e-05,4.557e-05,1.823e-05,47.5340,2.43,13.17,0.01,108220.1,1720291.9
2026-04-22 19:59:41,319,1,3.218750,24.9969,2.743e-05,2.743e-05,4.571e-05,1.829e-05,86.3627,2.43,13.17,0.01,108400.7,1717420.4
2026-04-22 20:02:23,320,1,3.046875,21.0495,2.751e-05,2.751e-05,4.586e-05,1.834e-05,44.4260,2.43,13.17,0.01,108561.9,1714259.8
2026-04-22 20:28:57,321,1,3.640625,38.1157,2.760e-05,2.760e-05,4.600e-05,1.840e-05,47.4508,2.43,13.17,0.00,110156.0,1733669.4
2026-04-22 20:31:59,322,1,3.187500,24.2278,2.769e-05,2.769e-05,4.614e-05,1.846e-05,79.3083,2.43,13.17,0.01,110338.2,1730802.2
2026-04-22 20:48:36,323,1,3.140625,23.1183,2.777e-05,2.777e-05,4.629e-05,1.851e-05,68.0898,2.43,13.17,0.00,111335.4,1740692.6
2026-04-22 21:00:04,324,1,3.406250,30.1520,2.786e-05,2.786e-05,4.643e-05,1.857e-05,62.3011,2.43,13.17,0.00,112023.7,1745702.5
2026-04-22 21:05:32,325,1,3.140625,23.1183,2.794e-05,2.794e-05,4.657e-05,1.863e-05,70.9491,2.43,13.17,0.00,112351.2,1745074.1
2026-04-22 21:10:20,326,1,3.156250,23.4824,2.803e-05,2.803e-05,4.671e-05,1.869e-05,60.6609,2.43,13.17,0.00,112639.5,1743839.5
2026-04-22 21:19:04,327,1,3.437500,31.1091,2.811e-05,2.811e-05,4.686e-05,1.874e-05,49.0052,2.43,13.17,0.00,113163.2,1746242.9
2026-04-22 21:32:37,328,1,3.453125,31.5990,2.820e-05,2.820e-05,4.700e-05,1.880e-05,85.9087,2.43,13.17,0.00,113975.8,1753073.1
2026-04-22 21:45:44,329,1,3.234375,25.3905,2.829e-05,2.829e-05,4.714e-05,1.886e-05,71.2532,2.43,13.17,0.00,114763.1,1759469.0
2026-04-22 22:06:02,330,1,3.140625,23.1183,2.837e-05,2.837e-05,4.729e-05,1.891e-05,58.4726,2.43,13.17,0.00,115981.5,1772408.2
2026-04-22 22:08:28,331,1,3.234375,25.3905,2.846e-05,2.846e-05,4.743e-05,1.897e-05,55.1804,2.43,13.17,0.01,116127.6,1768928.7
2026-04-23 01:47:08,331,1,3.359375,28.7712,2.846e-05,2.846e-05,4.743e-05,1.897e-05,130.6492,2.43,11.79,0.00,116281.6,1546790.7
2026-04-23 01:52:07,332,1,3.500000,33.1155,2.854e-05,2.854e-05,4.757e-05,1.903e-05,104.2631,2.43,13.36,0.00,116580.5,1545744.9
2026-04-23 01:56:49,333,1,3.656250,38.7159,2.863e-05,2.863e-05,4.771e-05,1.909e-05,53.4655,2.43,13.36,0.00,116862.4,1544479.4
2026-04-23 02:01:41,334,1,3.437500,31.1091,2.871e-05,2.871e-05,4.786e-05,1.914e-05,54.3763,2.43,13.36,0.00,117154.8,1543356.7
2026-04-23 02:04:46,335,1,3.390625,29.6845,2.880e-05,2.880e-05,4.800e-05,1.920e-05,25.1738,2.43,13.36,0.01,117339.8,1540829.0
2026-04-23 02:09:42,336,1,3.390625,29.6845,2.889e-05,2.889e-05,4.814e-05,1.926e-05,43.2795,2.43,13.36,0.00,117636.2,1539774.0
2026-04-23 02:14:43,337,1,3.625000,37.5247,2.897e-05,2.897e-05,4.829e-05,1.931e-05,41.7420,2.43,13.36,0.00,117936.7,1538776.4
2026-04-23 02:23:18,338,1,3.546875,34.7047,2.906e-05,2.906e-05,4.843e-05,1.937e-05,41.5825,2.43,13.36,0.00,118451.5,1540569.9
2026-04-23 02:29:29,339,1,3.640625,38.1157,2.914e-05,2.914e-05,4.857e-05,1.943e-05,40.2972,2.43,13.36,0.00,118822.7,1540488.4
2026-04-23 02:34:11,340,1,3.312500,27.4537,2.923e-05,2.923e-05,4.871e-05,1.949e-05,46.4088,2.43,13.36,0.00,119105.1,1539258.9
2026-04-23 02:41:29,341,1,3.375000,29.2243,2.931e-05,2.931e-05,4.886e-05,1.954e-05,32.9813,2.43,13.36,0.00,119542.9,1540035.3
2026-04-23 02:49:40,342,1,3.640625,38.1157,2.940e-05,2.940e-05,4.900e-05,1.960e-05,75.6413,2.43,13.36,0.00,120034.0,1541489.3
2026-04-23 02:54:22,343,1,3.625000,37.5247,2.949e-05,2.949e-05,4.914e-05,1.966e-05,25.6204,2.43,13.36,0.00,120316.1,1540256.0
2026-04-23 02:58:14,344,1,3.562500,35.2512,2.957e-05,2.957e-05,4.929e-05,1.971e-05,34.0067,2.43,13.36,0.00,120548.2,1538391.0
2026-04-23 03:02:37,345,1,3.468750,32.0966,2.966e-05,2.966e-05,4.943e-05,1.977e-05,34.6077,2.43,13.36,0.00,120810.9,1536924.6
2026-04-23 03:08:29,346,1,3.531250,34.1666,2.974e-05,2.974e-05,4.957e-05,1.983e-05,41.6547,2.43,13.36,0.00,121163.4,1536604.4
2026-04-23 03:13:25,347,1,3.640625,38.1157,2.983e-05,2.983e-05,4.971e-05,1.989e-05,29.3995,2.43,13.36,0.00,121458.5,1535558.1
2026-04-23 03:17:56,348,1,3.218750,24.9969,2.991e-05,2.991e-05,4.986e-05,1.994e-05,31.8980,2.43,13.36,0.00,121730.1,1534218.6
2026-04-23 03:23:11,349,1,3.609375,36.9430,3.000e-05,3.000e-05,5.000e-05,2.000e-05,49.3992,2.43,13.36,0.00,122044.6,1533426.3
2026-04-23 03:28:09,350,1,3.687500,39.9449,3.000e-05,3.000e-05,5.000e-05,2.000e-05,32.7123,2.43,13.73,0.00,122343.2,1532435.4
2026-04-23 03:35:24,351,1,3.390625,29.6845,3.000e-05,3.000e-05,5.000e-05,2.000e-05,48.4897,2.43,13.73,0.00,122777.6,1533145.7
2026-04-23 03:40:24,352,1,3.515625,33.6369,3.000e-05,3.000e-05,5.000e-05,2.000e-05,29.8938,2.43,13.73,0.00,123078.1,1532182.9
2026-04-23 03:44:55,353,1,3.531250,34.1666,3.000e-05,3.000e-05,5.000e-05,2.000e-05,22.7593,2.43,13.73,0.00,123348.9,1530854.3
2026-04-23 03:48:50,354,1,3.531250,34.1666,3.000e-05,3.000e-05,5.000e-05,2.000e-05,28.3695,2.43,13.73,0.00,123584.2,1529092.8
2026-04-23 03:53:21,355,1,3.500000,33.1155,3.000e-05,3.000e-05,5.000e-05,2.000e-05,24.6839,2.43,13.73,0.00,123854.8,1527775.2
2026-04-23 03:58:26,356,1,3.281250,26.6090,3.000e-05,3.000e-05,5.000e-05,2.000e-05,24.3262,2.43,13.73,0.00,124159.9,1526887.7
2026-04-23 04:05:43,357,1,3.609375,36.9430,3.000e-05,3.000e-05,5.000e-05,2.000e-05,23.4981,2.43,13.73,0.00,124596.8,1527619.4
2026-04-23 04:10:00,358,1,3.515625,33.6369,3.000e-05,3.000e-05,5.000e-05,2.000e-05,29.1684,2.43,13.73,0.00,124853.6,1526143.3
2026-04-23 04:15:18,359,1,3.312500,27.4537,3.000e-05,3.000e-05,5.000e-05,2.000e-05,35.2669,2.43,13.73,0.00,125172.4,1525429.2
2026-04-23 04:19:28,360,1,3.312500,27.4537,3.000e-05,3.000e-05,5.000e-05,2.000e-05,27.8502,2.43,13.73,0.00,125422.3,1523880.5
2026-04-23 04:24:52,361,1,3.703125,40.5739,3.000e-05,3.000e-05,5.000e-05,2.000e-05,32.3353,2.43,13.73,0.00,125745.9,1523232.0
2026-04-23 04:30:30,362,1,3.484375,32.6020,3.000e-05,3.000e-05,5.000e-05,2.000e-05,33.7406,2.43,13.73,0.00,126083.7,1522756.2
2026-04-23 04:39:59,363,1,3.656250,38.7159,3.000e-05,3.000e-05,5.000e-05,2.000e-05,29.0287,2.43,13.73,0.00,126653.0,1525069.3
2026-04-23 04:45:46,364,1,3.390625,29.6845,3.000e-05,3.000e-05,5.000e-05,2.000e-05,43.1343,2.43,13.73,0.00,127000.0,1524697.4
2026-04-23 04:50:29,365,1,3.265625,26.1965,3.000e-05,3.000e-05,5.000e-05,2.000e-05,25.1274,2.43,13.73,0.00,127282.8,1523558.0
2026-04-23 04:55:41,366,1,3.640625,38.1157,3.000e-05,3.000e-05,5.000e-05,2.000e-05,18.6448,2.43,13.73,0.00,127594.5,1522766.6
2026-04-23 05:04:59,367,1,3.484375,32.6020,3.000e-05,3.000e-05,5.000e-05,2.000e-05,28.1244,2.43,13.73,0.00,128152.6,1524911.0
2026-04-23 05:12:29,368,1,3.531250,34.1666,3.000e-05,3.000e-05,5.000e-05,2.000e-05,24.7729,2.43,13.73,0.00,128603.3,1525766.7
2026-04-23 05:25:43,369,1,3.468750,32.0966,3.000e-05,3.000e-05,5.000e-05,2.000e-05,62.2363,2.43,13.73,0.00,129396.9,1530670.4
2026-04-23 05:29:42,370,1,3.546875,34.7047,3.000e-05,3.000e-05,5.000e-05,2.000e-05,24.2516,2.43,13.73,0.00,129636.1,1529005.6
2026-04-23 05:44:15,371,1,3.312500,27.4537,3.000e-05,3.000e-05,5.000e-05,2.000e-05,39.9564,2.43,13.73,0.00,130508.5,1534794.6
2026-04-23 05:56:21,372,1,3.328125,27.8860,3.000e-05,3.000e-05,5.000e-05,2.000e-05,30.3042,2.43,13.73,0.00,131234.4,1538829.5
2026-04-23 06:00:49,373,1,3.406250,30.1520,3.000e-05,3.000e-05,5.000e-05,2.000e-05,25.1792,2.43,13.73,0.00,131503.0,1537492.0
2026-04-23 06:05:08,374,1,3.421875,30.6268,3.000e-05,3.000e-05,5.000e-05,2.000e-05,39.4416,2.43,13.73,0.00,131762.3,1536051.9
2026-04-23 06:09:39,375,1,3.484375,32.6020,3.000e-05,3.000e-05,5.000e-05,2.000e-05,33.0530,2.43,13.73,0.00,132033.3,1534755.5
2026-04-23 06:20:18,376,1,3.343750,28.3251,3.000e-05,3.000e-05,5.000e-05,2.000e-05,31.7456,2.43,13.73,0.00,132671.9,1537724.2
2026-04-23 06:26:26,377,1,3.640625,38.1157,3.000e-05,3.000e-05,5.000e-05,2.000e-05,30.5029,2.43,13.73,0.00,133039.8,1537545.1
2026-04-23 06:30:15,378,1,3.296875,27.0280,3.000e-05,3.000e-05,5.000e-05,2.000e-05,44.4953,2.43,13.73,0.00,133268.6,1535762.1
2026-04-23 06:38:11,379,1,3.296875,27.0280,3.000e-05,3.000e-05,4.999e-05,2.000e-05,24.5963,2.43,13.73,0.00,133744.8,1536829.5
2026-04-23 06:45:55,380,1,3.625000,37.5247,3.000e-05,3.000e-05,4.999e-05,2.000e-05,71.8921,2.43,13.73,0.00,134208.6,1537748.4
2026-04-23 06:50:43,381,1,3.140625,23.1183,3.000e-05,3.000e-05,4.999e-05,2.000e-05,27.7165,2.43,13.73,0.00,134496.5,1536648.6
2026-04-23 06:53:26,382,1,3.562500,35.2512,3.000e-05,3.000e-05,4.999e-05,2.000e-05,25.6613,2.43,13.73,0.01,134659.6,1534132.9
2026-04-23 06:57:14,383,1,3.562500,35.2512,3.000e-05,3.000e-05,4.999e-05,2.000e-05,35.8492,2.43,13.73,0.00,134887.5,1532364.5
2026-04-23 07:00:47,384,1,3.515625,33.6369,3.000e-05,3.000e-05,4.999e-05,2.000e-05,43.0504,2.43,13.73,0.00,135101.4,1530445.0
2026-04-23 07:18:18,385,1,3.562500,35.2512,3.000e-05,3.000e-05,4.999e-05,2.000e-05,25.3209,2.43,13.73,0.00,136151.8,1537984.6
2026-04-23 07:22:38,386,1,3.703125,40.5739,3.000e-05,3.000e-05,4.999e-05,2.000e-05,35.0464,2.43,13.73,0.00,136412.4,1536583.3
2026-04-23 07:27:41,387,1,3.640625,38.1157,2.999e-05,2.999e-05,4.999e-05,2.000e-05,36.3124,2.43,13.73,0.00,136714.9,1535658.3
2026-04-23 07:32:53,388,1,3.343750,28.3251,2.999e-05,2.999e-05,4.999e-05,2.000e-05,33.1735,2.43,13.73,0.00,137026.7,1534840.2
2026-04-23 07:36:00,389,1,3.218750,24.9969,2.999e-05,2.999e-05,4.999e-05,2.000e-05,43.5793,2.43,13.73,0.01,137213.4,1532628.3
2026-04-23 07:39:24,390,1,3.406250,30.1520,2.999e-05,2.999e-05,4.999e-05,2.000e-05,23.3611,2.43,13.73,0.00,137418.2,1530627.4
2026-04-23 07:41:59,391,1,3.656250,38.7159,2.999e-05,2.999e-05,4.999e-05,2.000e-05,23.5167,2.43,13.73,0.01,137573.3,1528083.7
2026-04-23 07:45:10,392,1,3.562500,35.2512,2.999e-05,2.999e-05,4.999e-05,2.000e-05,61.6928,2.43,13.73,0.01,137764.3,1525950.9
2026-04-23 07:53:02,393,1,3.515625,33.6369,2.999e-05,2.999e-05,4.999e-05,2.000e-05,50.3317,2.43,13.73,0.00,138236.4,1526931.8
2026-04-23 07:56:23,394,1,3.484375,32.6020,2.999e-05,2.999e-05,4.999e-05,2.000e-05,25.4339,2.43,13.73,0.00,138436.9,1524914.1
2026-04-23 08:00:18,395,1,3.593750,36.3702,2.999e-05,2.999e-05,4.999e-05,1.999e-05,54.2029,2.43,13.73,0.00,138671.8,1523283.9
2026-04-23 08:32:59,396,1,3.421875,30.6268,2.999e-05,2.999e-05,4.999e-05,1.999e-05,33.6213,2.43,13.73,0.00,140632.9,1540570.0
2026-04-23 08:37:26,397,1,3.500000,33.1155,2.999e-05,2.999e-05,4.999e-05,1.999e-05,26.4439,2.43,13.73,0.00,140900.1,1539253.8
2026-04-23 08:41:36,398,1,3.359375,28.7712,2.999e-05,2.999e-05,4.999e-05,1.999e-05,27.6994,2.43,13.73,0.00,141149.9,1537753.6
2026-04-23 08:46:47,399,1,3.468750,32.0966,2.999e-05,2.999e-05,4.998e-05,1.999e-05,23.1626,2.43,13.73,0.00,141460.8,1536924.2
2026-04-23 09:03:17,400,1,3.390625,29.6845,2.999e-05,2.999e-05,4.998e-05,1.999e-05,27.1776,2.43,13.73,0.00,142451.1,1543457.5
2026-04-23 09:25:15,401,1,3.562500,35.2512,2.999e-05,2.999e-05,4.998e-05,1.999e-05,39.1396,2.43,13.73,0.00,143768.8,1553492.0
2026-04-23 09:29:57,402,1,3.671875,39.3256,2.999e-05,2.999e-05,4.998e-05,1.999e-05,37.4962,2.43,13.73,0.00,144051.2,1552313.4
2026-04-23 09:34:46,403,1,3.531250,34.1666,2.999e-05,2.999e-05,4.998e-05,1.999e-05,24.2645,2.43,13.73,0.00,144339.6,1551202.6
2026-04-23 09:46:53,404,1,3.437500,31.1091,2.999e-05,2.999e-05,4.998e-05,1.999e-05,35.3637,2.43,13.73,0.00,145066.6,1554797.7
2026-04-23 09:51:06,405,1,3.531250,34.1666,2.999e-05,2.999e-05,4.998e-05,1.999e-05,24.1064,2.43,13.73,0.00,145319.7,1553305.6
2026-04-23 09:56:34,406,1,3.328125,27.8860,2.999e-05,2.999e-05,4.998e-05,1.999e-05,27.1758,2.43,13.73,0.00,145648.1,1552623.2
2026-04-23 10:01:47,407,1,3.359375,28.7712,2.999e-05,2.999e-05,4.998e-05,1.999e-05,23.1536,2.43,13.73,0.00,145961.3,1551779.8
2026-04-23 10:07:05,408,1,3.625000,37.5247,2.999e-05,2.999e-05,4.998e-05,1.999e-05,29.5482,2.43,13.73,0.00,146278.7,1550984.8
2026-04-23 10:12:34,409,1,3.218750,24.9969,2.999e-05,2.999e-05,4.998e-05,1.999e-05,44.2926,2.43,13.73,0.00,146607.7,1550313.8
2026-04-23 10:23:09,410,1,3.484375,32.6020,2.999e-05,2.999e-05,4.998e-05,1.999e-05,23.0714,2.43,13.73,0.00,147242.7,1552872.3
2026-04-23 10:25:51,411,1,3.406250,30.1520,2.999e-05,2.999e-05,4.998e-05,1.999e-05,22.0784,2.43,13.73,0.01,147404.8,1550440.4
2026-04-23 10:29:11,412,1,3.625000,37.5247,2.999e-05,2.999e-05,4.998e-05,1.999e-05,83.7242,2.43,13.73,0.00,147605.2,1548421.2
2026-04-23 10:33:25,413,1,3.484375,32.6020,2.998e-05,2.998e-05,4.997e-05,1.999e-05,22.6941,2.43,13.73,0.00,147858.7,1546966.7
2026-04-23 10:36:10,414,1,3.375000,29.2243,2.998e-05,2.998e-05,4.997e-05,1.999e-05,31.4163,2.43,13.73,0.01,148023.6,1544593.7
2026-04-23 10:39:44,415,1,3.437500,31.1091,2.998e-05,2.998e-05,4.997e-05,1.999e-05,22.7431,2.43,13.73,0.00,148238.0,1542747.2
2026-04-23 10:50:29,416,1,3.484375,32.6020,2.998e-05,2.998e-05,4.997e-05,1.999e-05,15.8588,2.43,13.73,0.00,148883.0,1545377.3
2026-04-23 10:55:56,417,1,3.468750,32.0966,2.998e-05,2.998e-05,4.997e-05,1.999e-05,22.7045,2.43,13.73,0.00,149210.4,1544703.5
2026-04-23 10:59:22,418,1,3.531250,34.1666,2.998e-05,2.998e-05,4.997e-05,1.999e-05,100.9968,2.43,13.73,0.00,149415.9,1542773.1
